	KMV_362	KMV_364	KMV_370	KMV_372	KMV_373	KMV_375	KMV_377	KMV_380	KMV_382	KMV_383	KMV_384	KMV_386	KMV_388	KMV_390	KMV_391	KMV_392	KMV_393	KMV_394	KMV_395	KMV_401	KMV_403	KMV_404	KMV_405	KMV_406	KMV_408	KMV_409	KMV_415	KMV_416	KMV_417	KMV_418	KMV_421	KMV_424	KMV_425	KMV_428	KMV_429	KMV_438	KMV_439	KMV_440	KMV_443	KMV_444	KMV_446	KMV_448	KMV_449	KMV_450	KMV_452	KMV_453	KMV_456	KMV_457
m_100004541	-0.190880393	-0.377089029	-0.354548601	-0.470310444	-0.644041308	-0.464444944	-0.617541246	-0.164585155	-0.477553739	-0.002601638	-0.543370179	-0.732093693	-0.842545679	-0.392481997	-0.850455505	-0.616372581	-0.459248016	-0.292073174	-0.715748692	-0.391020116	-0.542979146	-0.382316801	-0.765489808	-0.376687064	-0.206593918	-0.781479343	-0.51298274	-0.509335067	-0.378999271	-0.264372792	-1.099118469	-0.719612452	-0.13416218	-0.462443493	-0.511955008	-0.128714185	-0.986996509	0.047254772	-0.430686102	-0.322462703	-0.398309984	-0.547960281	-0.110593604	-0.166730364	-1.482954216	-0.170765225	-0.448045376	-0.319669138
m_100004635	-0.379936973	-0.890533668	-1.015132543	-0.155635777	-0.83124586	-0.130823003	-0.139237007	-0.622878492	-0.160615847	-0.371576681	-1.041888821	-1.609951208	-0.303079936	-0.459856304	-0.616412192	-0.896506825	-0.477583895	-0.347909688	-1.173206372	-0.652725962	-1.415331851	-1.345831918	-0.874481425	-1.075981774	-0.680742016	-0.6220494	-0.950900502	-1.075551442	-0.870373205	-0.414099377	-0.159419342	-0.333021028	-0.850957443	-0.23305637	-0.386105909	-0.236394166	-0.486934607	-0.903515476	-0.527058576	-2.374812881	0.011159521	-0.247564234	-0.553211546	-0.422429964	-1.045030151	-0.425987261	-0.607593543	-0.166374456
m_100004644	0.0105042	-2.286286701	-2.301032743	-1.36642939	-0.821291707	-1.266319749	-1.151198168	-1.69709399	-1.075626825	-1.347551616	-1.083435566	0.547973081	-2.283127077	-0.878989615	0.169748493	0.262210406	-2.198067898	-2.16765127	0.377631906	-2.142480399	-1.123020244	-1.017201212	-0.732863153	0.128062409	-1.292603906	-2.258779446	-2.099930817	-0.097987365	0.274908443	-1.2848599	-0.882226402	-2.163946344	0.899903285	-2.110950118	-2.156507266	-1.187635113	0.010228631	-2.096867613	-1.000077723	-0.916111384	0.175683239	-1.119284358	0.245490716	-0.897488348	-0.449301692	-1.48250825	-1.039388702	-1.005119688
m_100005346	-0.762848634	0.033110772	-0.299291244	0.318455436	-0.485423629	-0.077467863	-0.05530091	-0.404259377	-0.241440348	-0.648531028	-0.307176285	-1.618219597	-0.250918248	-0.150459633	-0.663965521	-0.880707003	-0.065881736	-0.373219227	-1.692107167	-0.251028846	-0.307524517	-0.215000042	-0.40729953	-1.748352662	0.264237478	-0.654948962	-0.138070578	-1.703341764	-0.15457666	0.186975816	-0.05494143	-0.091943138	-0.024273747	0.213452714	-0.005550277	-0.153848848	-0.858587593	0.075466365	-0.105463378	0.091544349	-0.44501326	0.050358534	-0.333818713	0.028889547	-1.034772656	-0.39020456	-0.188296345	-0.130860076
m_100005373	0.478611836	0.679838178	0.499731978	0.338116029	0.25076256	0.558379335	0.417566698	1.068917049	0.539450014	0.422744154	0.312931873	-0.010987874	0.520968611	0.484198142	0.510370844	0.30531786	0.335639857	0.250982115	0.396164986	0.290644656	0.420146319	0.43763176	0.429191715	0.243210729	0.640170576	0.538735294	0.452327591	0.830308263	0.51024755	0.000245517	0.196929401	0.182312468	0.226243414	0.441236709	0.470362472	0.075714554	0.068903537	0.072423281	0.249551983	0.473948873	0.133743304	0.463127661	0.691326111	0.572822126	0.154399231	0.19855827	0.516703638	0.297056907
m_100005383	0.789823096	0.622869117	0.252577994	0.381677016	-0.244984366	0.146626252	0.254232629	1.037005128	0.369871447	1.04371058	0.662045203	-0.048494557	0.359174406	0.47965052	-0.033351873	0.945098061	1.021124762	1.225505886	-0.327774122	2.081806916	0.498580797	0.554689448	0.142587683	-0.249727882	0.4300719	1.498976913	0.605959618	-0.583747905	0.524701789	0.923088252	0.439928611	0.65200232	0.85630122	1.09475844	0.337149002	0.880529106	0.821916185	1.244184902	0.370613747	0.443216784	0.020772604	0.574688065	0.534400937	0.221135736	-0.102546127	2.08323453	1.139396228	0.647343408
m_100005463	-0.299087599	-0.082999728	-0.177848119	-0.056696147	-0.789703005	-0.259795167	0.028723312	0.013910265	-0.072242451	-0.230532303	-0.097840601	0.035276832	-0.092411466	-0.326412813	-0.139205307	-0.066349357	0.17172893	-0.190809476	-0.328616768	-0.119480738	-0.247061881	-0.794976676	-0.184578266	-0.03399943	-0.049437588	-0.153928982	0.25603259	-0.830334098	-0.350952921	0.727699247	0.16490148	0.183518955	-0.325278119	0.577964583	-0.044268726	0.482216101	0.235684454	-0.016518023	-0.442397456	-0.201886654	-0.087169777	0.0478551	0.392892585	0.552617891	-0.431747223	0.086697809	-0.227189631	0.445969907
m_100005466	-0.4084188	-2.452065398	-2.466799631	-1.00897378	-0.468395704	0.496541526	-1.357646099	-1.863029746	-1.272401094	-0.571975516	-2.27015434	0.081310024	-2.448908202	-2.387760831	0.530515891	-0.47939524	-1.354405169	0.684905246	0.18561892	-0.565800281	0.003043965	-2.381826576	0.144694054	-0.301081749	0.033963358	-0.538535481	-0.859614376	0.313067897	-2.435559004	-2.315572825	-2.299163432	-2.329797462	-1.270170612	-2.276821974	-0.373343074	-0.784322847	-0.215962435	-1.563900607	-0.808312571	-2.371671326	0.076747772	-2.276469977	0.24096542	-1.09595302	0.220149099	0.326421641	-0.495445797	-2.376356906
m_100005716	0.862968666	-0.024601109	0.458751615	0.463171794	0.737101348	-1.531564356	0.448324509	-0.090006155	0.668571302	0.578174735	0.814852019	-0.25856208	0.179337653	0.161757207	0.508156902	-0.071483583	0.348253557	0.770970365	0.789084878	0.490575927	0.466741067	0.696759138	0.262198391	1.11336464	-1.509009118	1.108494862	-0.173089643	0.920790322	0.328331642	-0.758574281	-0.269400236	0.025437567	0.28837027	0.331735642	0.674907817	0.306164416	0.532781433	0.79973707	0.131983274	0.75321355	0.674967445	-0.000829182	0.471235949	0.112905794	0.048596067	0.32282132	0.215222554	-1.518378498
m_100005717	1.45642337	1.048075882	1.20354796	1.158836235	1.393264301	0.974614776	1.558121261	0.752362207	1.444864988	1.329272478	1.583396411	0.021527388	0.92658356	0.744030695	0.632863481	0.332475531	1.48712659	1.30169336	1.344916851	1.183638015	1.026576959	1.317379337	0.973932638	1.350798977	0.845644	1.818685942	0.938619409	1.524695486	0.805746672	0.209213624	0.93497358	1.242647317	1.080774832	1.076565657	1.519975646	1.15520974	1.347441979	1.279331714	1.10400077	1.294651738	1.158071434	0.819540938	1.237421303	0.638919256	0.410886897	0.899209463	0.99175182	0.882775646
m_100005805	0.728668794	-0.187636671	0.512429962	0.136095684	0.739880693	0.052744344	-0.060234548	0.122567895	0.217484117	0.268304672	0.078612066	-0.029844322	0.296126363	-0.379662176	0.311603483	0.147457942	-0.495205236	-0.035880948	1.271427798	-0.09231231	0.267483955	1.038387793	0.417956818	1.120100137	-0.092665147	0.356000701	0.193868341	0.830646073	0.176044314	-0.496338698	-0.469448707	-0.47652364	-0.279724271	0.060807167	0.107775609	-0.37667639	0.360704559	-0.168966885	-1.202079614	0.765168404	-0.428766181	-0.435531818	0.633794612	-0.254551885	0.195674831	-0.436337293	-0.327974431	-0.220732235
m_100005946	-0.486374048	0.102015804	-0.071354776	-0.742765514	-1.065341141	-0.746680544	0.375781212	0.155353559	-0.780714677	-0.461180019	-1.495855197	-1.5313469	-1.674778315	-0.144012666	-0.245127853	0.42320268	0.559020528	-1.55924646	-0.33399921	0.380246166	-1.690984184	-1.607616495	-0.565448643	-0.531872754	-0.373752895	-1.65041627	0.181046223	-1.616470138	-0.145553377	0.790566251	0.143872575	0.748642789	0.304510967	0.149880049	-0.465922329	-0.016055404	-0.177510934	0.146711901	-1.548076212	0.305638285	-0.271330956	-0.441000749	-0.746181698	-1.528851805	-1.76538871	0.001003892	-1.676436982	0.976960053
m_100006056	-0.055548401	-0.030722211	-0.253305167	0.103901442	-0.322948003	0.214320873	0.029985413	0.144768842	0.00511619	-0.229563648	-0.265564774	-0.519845998	-0.037417863	-0.193074879	-0.295748402	-0.19187401	0.033967772	-0.035729936	-0.139038406	-0.261812957	-0.088554374	-0.283366825	-0.320112789	-0.206704531	-0.263530918	-0.051218991	-0.293855815	0.042629332	-0.169501569	-0.222736368	0.100890193	0.146615621	-0.151006791	-0.00468684	-0.096861552	0.0698892	-0.485212639	-0.091396916	0.113017436	-0.329518224	-0.024583535	0.176802467	-0.225760656	-0.034573157	-0.324371676	0.086313019	-0.044752545	0.149995312
m_100006115	0.534690512	0.185092241	0.367002406	0.318308622	0.395394864	0.501776017	0.576844092	0.819651377	0.351572711	0.501534383	0.54290825	0.377589814	0.546163891	0.53983646	0.459259406	0.561684229	0.058485209	0.256613782	0.107704392	0.365165868	0.324547606	0.495770543	0.104581091	0.619450972	0.249761768	0.557397873	0.35025017	0.718689442	0.360912072	0.188309597	0.480292248	0.082455534	0.194398252	0.078773735	0.135971114	0.168114262	0.639332802	0.158586547	0.016006263	0.795845586	0.169463728	0.327237718	0.560399341	0.360728835	0.197039211	0.286244428	0.502562391	0.210111259
m_100006122	0.028913587	-0.243921057	0.275183914	-0.247949567	-0.153659124	0.078938389	-0.015562043	0.372300528	-0.078585384	0.153674587	-0.017506472	-0.230171948	0.002232491	0.148381325	-0.398182926	0.317675714	-0.047268293	-0.163625274	-0.165054908	-0.078952487	-0.148846402	-0.062482171	-0.348603142	-0.716651024	-0.377376125	-0.071227899	-0.076381476	-0.378581888	0.206682551	-1.295438789	-0.117245533	-0.341307529	-0.126599761	-0.131687154	-0.256427852	-0.632643096	-0.648715622	-0.252087108	-0.457512169	0.306098712	-0.233677766	-0.170133639	-0.093766982	-0.354732099	-0.630813344	-0.149251157	-0.339640101	-0.406391918
m_100006123	-0.026416004	-1.681774972	-0.743537636	1.179386302	0.505907031	-1.067380674	-2.375254255	-1.847008049	-1.318845437	0.31408788	-1.012620997	0.190491571	-0.637486763	-0.806748081	0.430506544	0.12908166	-1.215408014	2.408600874	-0.151907504	-1.431559717	-1.04335886	-2.365819593	-1.020328244	0.095781254	0.572736254	0.084826602	-0.918541864	-0.182409996	-0.709211698	-1.25285825	-1.221063389	-1.614976963	1.928363713	-0.002744289	-0.259679475	0.068039059	1.97437465	-0.839580344	-1.013401511	-1.102225284	0.798698813	-0.767673589	1.3530343	-1.260695636	0.816394415	0.752535213	-1.205582669	-1.288286971
m_100006367	-0.648712822	-0.392632184	-0.526366699	-0.959368875	-0.429289052	-0.43600025	-1.892414566	-0.063739626	-0.906846011	0.479514399	0.014067496	-1.092740827	-0.453962819	-0.504068898	-0.646608174	-0.614252739	-1.865031422	-0.691479858	-0.861089933	-0.65423439	-0.256490944	0.309386447	-0.435007656	-0.59267166	-0.072671045	-0.456739637	-0.104928817	-0.876392639	-0.105698727	-1.003224391	-1.101288477	-1.830898717	-1.012873729	-0.615405321	-0.547083486	-1.098725653	-0.69219379	-1.763802571	-1.107227151	-0.266464096	-0.91884689	-1.777536097	-0.204329397	0.404284874	-0.687366409	-1.08913091	-0.487343943	-1.877496748
m_100006370	-0.525310556	-0.075471519	-0.827390484	-0.73947656	-0.671256725	-0.476610557	-1.837741531	-1.309310573	-0.511394158	-1.748340869	-1.71654153	-0.586514291	-1.895455958	-1.834238335	-0.490355526	-1.713484935	-1.810357756	-1.779930491	-0.518975036	-1.754751877	-1.024066911	-1.828298257	-0.817037448	-0.051716678	-1.813454532	-0.345908682	-1.712191084	-0.336695661	-1.882089692	-0.714323527	-0.766335325	-0.818623132	-1.820721411	-1.723213081	-1.768782948	-1.808240199	-0.443783412	-0.005778077	-0.297456627	-0.720289278	-1.268458418	-0.900478814	-1.10318379	-1.749537024	-0.84539906	-1.793675175	-1.198167974	-1.82282336
m_100006435	1.811572589	1.286500352	1.925470983	1.731507619	1.523506381	1.715848757	1.874185766	1.831205562	1.684378477	1.301852458	1.409058493	1.858431634	1.172026221	1.602978077	1.241163895	1.564272051	1.839285085	1.567361764	1.660736889	1.759400407	1.769270049	1.425523298	1.190450016	1.706742723	1.709200289	1.497713771	1.572255168	1.530428332	1.037817271	1.655491644	1.623335432	1.92694976	1.895839657	1.886343596	1.774767835	1.593363579	1.33291393	1.739659829	1.759226531	1.594298929	1.542698289	1.737135861	1.680398996	1.605223463	1.46416715	1.919673279	1.66365172	1.887857593
m_100006726	0.085970568	0.033613914	0.217245637	1.075449646	0.272904024	0.913587683	0.669412663	-0.095218935	0.357023048	0.028994071	0.33954696	-0.259326356	0.498990762	0.000313482	-0.019632961	-0.452023818	0.099662238	0.948911509	0.89330924	-0.206153345	0.106863952	0.418736599	0.367055266	0.761555785	-0.657926418	0.661259453	0.569790937	1.359688015	0.129390658	-1.305426104	0.513144068	0.334737627	0.087927435	0.056285067	0.181240827	0.242760111	0.534403209	0.590323662	0.381213958	-0.039821828	-0.088232869	-0.079785683	0.031291379	-1.292973241	0.753739042	0.579196291	0.050302838	-0.110447833
m_100008928	0.416281752	0.082409921	0.209930964	-0.044887382	0.592402765	-0.167000434	-0.201023825	0.421023097	-0.14618198	0.742566512	0.590487936	0.567978559	0.105409757	0.085945845	0.518406892	0.810643305	0.33539727	-0.038684423	0.501572011	0.058222556	0.202070764	0.536638178	0.391506346	1.073247737	0.487274527	0.475016494	0.866286663	0.531460657	0.241964862	0.08687515	-0.002691146	0.130752557	0.195802833	0.175906349	-0.166773868	-0.00454671	0.588737902	-0.019910281	-0.021309652	0.683268344	-0.162977846	0.076994875	1.053216745	0.543784397	0.155129437	0.098430045	0.146286572	0.139347792
m_100008929	-0.386869517	0.017072969	-0.004703857	0.205158825	-0.231771025	-0.073293936	-0.215473188	0.301173359	-0.429436788	0.009781202	-0.060607323	-0.767946166	-0.158419605	-0.122022581	-0.098770531	-0.098628497	0.200610686	-1.494812653	-0.457905529	0.303055521	0.0037633	0.170293385	-0.231315988	0.062762941	-0.150607395	-0.411309313	0.493670121	-0.040237681	0.549233896	-0.274555442	-0.173470909	-0.098531745	-0.099499855	0.04748963	0.007368381	0.141396712	-0.72678541	-0.143915224	0.02145859	0.334371858	0.093876746	-0.088727466	-0.100597423	0.115434869	-0.088243028	-0.087670696	-0.207544143	-0.205079408
m_100008930	3.281968251	3.764461878	3.604583454	3.656303195	3.285576164	3.874971977	3.587639988	3.720864569	3.394862848	3.423285307	3.306193299	3.081699129	3.604070998	3.174304817	3.147002705	3.356802793	3.682524234	3.690970754	3.022299109	3.502754114	3.461884479	3.63759603	3.723772307	3.63664952	3.486408916	3.575974095	3.306150935	3.637867429	3.762883212	2.610227443	3.820561271	3.661356175	3.25392123	3.465450348	3.632253456	3.884722689	3.723380801	3.435719597	3.867630776	3.484685565	3.520356726	3.122763108	3.495785741	3.026217669	3.022822015	3.314143142	3.320585847	3.295949939
m_100008933	0.325855585	1.245098101	0.855895572	1.212019887	0.464944555	0.487644938	1.12004851	0.554433253	0.579312466	-0.919759835	-0.887958853	-0.091601539	0.432593922	0.052646314	-1.094792978	-0.185932331	1.421226631	0.426579155	0.687665898	1.304678656	0.00231145	0.787841247	0.535340111	0.32605412	0.202924123	0.447948649	-0.883608202	0.374760089	0.138376444	0.353343303	1.669888172	1.731133252	0.163155613	1.324287414	1.335679246	1.695350749	1.029069279	1.250543824	1.4129313	0.6844162	-0.067358704	0.638265744	0.424769973	-0.920956056	0.210685957	-0.965096939	-0.368518973	1.064559899
m_100008952	-0.599345155	-1.416286596	0.627177363	-0.66431761	-0.56046988	0.078119449	-1.355405413	-0.826959327	-1.37048166	-1.265999155	-1.234198319	-1.269690501	-0.391160413	-1.351901951	-1.441030978	-1.231141591	-1.328019673	-0.36959541	0.223697578	-1.272410492	-1.429331235	-0.313530248	-0.609068959	-0.129533488	-0.26802292	-0.352403979	0.016438765	0.146542624	-0.492255249	-1.279648244	-1.263226726	-1.293884159	-0.173735218	-0.325023335	-1.286442318	-1.325901975	-0.094542171	-0.527814693	-1.286420068	-0.422624374	-1.490606313	-1.240517944	0.140411885	-1.26719537	-1.503738469	-1.311336011	-1.414783603	-1.340486141
m_100008980	-0.761084319	-0.613074445	0.486446112	-1.518527237	-1.010312679	-0.152825304	-0.577589556	-0.703786738	-0.584571569	-0.599661684	-0.106659851	-2.107261017	-2.250636476	-0.670237911	-2.278525852	-0.684711871	-0.803765089	-0.345512937	-0.223327336	-0.585956465	-1.21625648	-0.854144186	-0.692325139	-0.941092127	-0.80733198	-0.629897495	-0.899983302	-1.05318964	0.142560431	-1.188380738	-0.190826722	-0.816767804	-0.51414166	-0.368459722	-0.1989964	0.113459448	-0.892082882	-0.291287577	-1.381299163	-0.640045969	-1.37351755	-0.075549743	-0.035172157	-2.104766605	-1.244240156	-0.215875167	-0.587006467	-0.393110044
m_100008986	-0.6559048	-0.09520156	-0.556938836	0.203707269	-0.823391359	-0.263970048	-0.837980906	0.020931543	-1.134670865	-0.704762083	-1.404057289	-2.138447909	-0.713077222	-0.520278439	0.030012415	-2.09991086	-0.323448406	-2.166337908	-0.664907755	-0.405862144	-0.495328315	-0.57205804	-0.697368219	-1.314927851	-0.222299768	-1.123078451	-0.479760759	-0.9908982	-0.199236531	-0.335186859	-1.204073488	-1.26652316	-0.133514861	-0.466146288	-0.253183547	-1.26056807	-1.348417064	-0.763465969	-0.521162508	-0.294921835	0.406077491	-0.356531797	-1.247755555	-0.038302073	-0.817851654	-1.397499804	-0.274014554	-0.523850073
m_100008998	0.118376488	0.568082998	0.938654429	0.602010736	0.143137358	0.244200857	0.342195152	0.614331486	0.476405704	0.154962693	0.195170253	-0.003912145	0.771886806	0.435808491	0.2960634	0.708027885	0.721885941	0.273601719	0.206721475	0.66743311	0.312922193	0.530952682	0.568574364	0.121580881	0.451199214	0.350194862	0.871498633	0.113576268	0.6570695	0.657840661	0.732785125	0.851751377	0.522389681	0.742826951	0.546645653	0.617958773	0.273531552	0.624866573	0.701090743	0.535268497	0.180019904	0.600268713	0.504447608	0.565038415	0.666939871	0.380681996	0.428799022	0.626136813
m_100009028	0.344914051	0.663842568	0.13673031	1.179606515	0.163733511	0.257526928	0.556670497	0.55367404	0.568987874	-0.053969793	0.204497338	0.554342716	0.617619018	0.330733148	0.919490851	0.167156993	0.31086058	0.474262795	0.081402671	0.787341316	0.419276975	0.674917195	0.604510073	0.292975688	0.662775203	0.243802293	0.524529678	0.184608642	0.376312128	0.706769474	0.69921893	0.55949584	0.579351284	0.699880742	0.687150924	0.821297979	0.50703051	0.948683204	0.851219203	0.6318056	0.683199334	0.55814001	1.189864999	0.380124234	0.340927023	0.798085421	0.605878754	0.227326432
m_100009030	-0.252878916	-1.461570141	-1.123368784	-2.124052645	-0.797726169	-0.354443597	-0.727045425	-1.571208221	-1.166014011	-0.567931019	-0.9133668	0.107311275	-0.990873122	-0.738198091	-1.245201251	-0.289289068	-0.462081977	-0.747902163	0.077841865	-2.016623644	-1.364249573	-0.447922316	-0.709834691	-0.085189831	-1.181336606	-0.418941743	-0.723952377	-0.130349253	-1.303834147	-2.023860005	-0.935336702	-0.434664113	-0.938254356	-0.905814797	-0.909445795	-1.354011496	-0.178305774	-0.982768688	-0.762021949	0.190414725	-0.636353857	-0.708003968	0.488793072	-0.952764319	-0.193678135	-1.026582106	-1.310354263	-0.502147563
m_100009050	-1.030250581	-0.788192447	-0.355781202	-2.01389709	-2.136649366	-0.408714041	-0.438763734	-1.461027171	-1.226812016	-1.900046658	-1.868249015	-0.657453675	0.17743697	-0.936868671	-0.966266065	-1.104770847	-1.962059426	-0.550909543	-0.22271533	-0.528037591	-1.045320465	0.364762578	-0.458397532	-0.939203404	-0.096038077	-1.323863744	-0.283736102	-1.988850921	-0.067699755	0.076554431	-0.138133066	-0.107993976	-1.972422271	-0.570303648	-0.221293793	0.410649787	0.042977811	-0.67317148	0.108360008	-0.684051102	-2.124611313	-0.528263151	-0.526786222	-0.298782368	-2.137739358	-0.82524556	-0.50703311	-1.974524051
m_100009052	-2.460788094	-0.487109818	-0.133423281	-0.945298366	-0.45023069	0.14594104	-0.494640851	0.689700689	-1.060630411	-0.401716838	-0.288132965	0.276366367	0.513602931	-0.846008797	-0.392248491	-0.505232405	-0.552419389	-1.611102753	-2.355867198	-1.288510297	-0.822655227	-0.998246001	-0.108748453	-0.744914356	-2.34341476	-1.418132365	-0.955470651	-0.470367189	-0.095296077	-1.102943656	-0.233779236	-0.244480162	-0.385745414	-0.748229636	-0.613011743	0.07270119	0.059334515	-1.127342161	-0.56720087	-0.904374142	-1.671825798	-0.917007572	-2.418025154	-0.478803402	-0.4401661	-0.208920695	-0.693602847	-0.701994364
m_100009055	-0.840330003	0.137179436	0.173247656	-0.330534546	0.256492195	0.532664936	0.173930444	1.077981788	-0.383982142	0.199451487	0.368059213	0.541143619	0.862351979	-0.188323065	0.081152273	0.11123809	0.132217636	-0.969281758	-0.889981887	-0.282936261	-0.047116813	-0.268466895	0.441323442	-0.178949973	-0.100710402	-0.453185027	-0.023889175	0.069839982	0.362394261	-0.262287362	0.258895543	0.213745799	0.108951531	0.011986753	0.061972021	0.53248417	0.380791825	-0.4525988	-0.149368396	-0.412803031	-0.997349295	-0.049880842	-0.806163903	0.241921303	-0.029301355	0.308244753	0.02163335	-0.178875512
m_100009057	-0.412045887	-1.063868311	-1.022223244	-1.076434392	-0.466549037	-0.339548303	-0.4380044	-0.933899194	-0.250173493	-1.115776054	-0.990423752	-1.171132094	-0.03362927	-0.231355926	-1.339018669	-0.501148212	-0.568197814	-0.549423993	-0.910360193	-0.338157807	-0.557576326	-0.806861268	-0.624717226	-0.574343952	-0.934714012	-0.575379245	-1.151360708	-0.46518064	-0.913531484	-1.048001435	-0.328445796	-0.528870442	-2.144219595	-0.751605707	-0.729651845	-0.807287534	-0.924037504	-0.705450202	-0.546325372	-1.127785355	-0.872667619	-0.123372223	-1.21088557	-0.547931174	-1.086983884	-1.267661704	-0.44395316	-0.262203276
m_100009060	-0.769421903	-1.666798144	-1.612701302	-0.967479887	-0.254877807	0.147360909	-0.677190649	-1.207246034	-0.399725225	-0.631985361	-1.240484345	-0.693012218	-0.266994149	-0.104590011	-1.042726326	-0.512453351	-0.932181869	-0.242993213	-0.390721582	-1.221436332	-0.343646477	-0.987647474	-0.522042515	0.430285433	-1.204895461	-0.749177995	-1.420731775	-0.027469715	-0.844569647	-1.57919839	-0.790896504	-0.448089538	-2.417374979	-1.325004907	-0.969440332	-0.958479343	-0.648711485	-1.068274703	-0.641354325	-1.065242662	-0.86466602	-0.40132601	-1.099241502	-0.689172882	-0.803769114	-2.390358147	-0.825736424	-0.150517772
m_100009063	-0.524645227	-0.8408211	-0.968195524	-1.145604257	-0.507124476	-0.252531782	-0.433396427	-1.742462674	-0.186816991	-1.180810502	-1.109605356	-1.409098208	-0.046938374	-0.214257791	-1.321974679	-0.453863881	-0.510350799	-0.608720725	-1.117159284	-0.388348049	-0.579653351	-1.007554052	-0.550339135	-0.701048513	-0.904382368	-0.672983627	-1.037988553	-0.643120088	-0.946657697	-1.309574248	-0.356645558	-0.582441896	-2.253774701	-0.797363967	-0.726370444	-0.849742146	-1.010552498	-0.777751025	-0.695506231	-1.049678691	-0.867689139	-0.134815428	-1.37212954	-0.519498704	-1.359999612	-1.527878353	-0.534861271	-0.292470421
m_100009204	-2.517688902	-2.485408314	-0.859105355	-0.999675079	-0.146290968	-0.257218624	-0.295911778	-1.896421491	-1.427351174	-0.247795069	0.31684095	-2.338991105	-0.79311154	-0.894056665	-2.510108747	-0.530453086	-0.277827986	-2.366865651	-0.39459224	-0.011547607	-0.181066595	-0.34438959	-0.909065182	-1.260440095	-0.281164553	-1.75926794	-2.29917941	-2.424026797	0.023357956	-0.577497261	-1.048667908	-0.03056617	0.1278901	-0.578524953	-0.191616647	-2.395147741	-0.797257674	-0.376111263	0.374927966	-2.405030415	-2.55957948	-0.906869735	-1.036598804	0.199119318	-2.572679702	-0.787620254	-0.336691952	-0.634053419
m_100009227	-0.086668636	-2.067049215	-0.453791353	-0.221351411	-0.020170577	-2.004447492	-2.006180452	-0.395899386	-0.286438521	-0.223369777	-0.260604042	-1.221534192	-0.440122225	-2.002677604	-0.487086381	-1.881933355	-1.97879926	-0.150936164	-0.239206227	-1.923197723	-2.080090709	-1.996738106	-0.599762249	0.148229825	-1.98189576	0.149495424	-1.880639578	0.251320745	-2.050523673	-1.930434586	-1.914015041	-1.944668667	-1.989161975	-1.891660938	-0.420451166	-0.651535485	-0.228749207	-0.408289301	-1.937205553	-1.986574208	-0.216775239	-1.891308752	-0.641003817	-1.917983222	-0.610078438	-0.575814933	-0.758368368	-1.991263728
m_100009237	-0.555713982	-2.058286061	-1.374121577	-2.021872731	-0.859473258	-1.995683809	-1.997416782	-1.469004255	-2.012490384	-0.871716814	-1.876225422	-0.14414612	-0.866196373	-0.622565778	-0.50901528	-0.846695378	-1.9700354	-1.939610464	-0.329580449	-0.528115116	-0.499964063	-1.987974367	-0.819183132	0.24371351	-0.619924754	-0.429907473	-0.647203278	0.030353593	-0.681205207	0.0444905	-1.905250818	-0.895606637	-1.980398184	-0.400497802	-0.360744024	-0.459594745	0.027393253	-0.679730337	-1.928441448	-0.690402129	-0.584640769	-1.882544425	-0.318891843	-0.364819516	-2.145713795	-1.953354136	-1.044371897	-1.982499952
m_100009246	-1.846830267	-1.814493463	-1.829248646	-1.778074783	-0.491507594	-1.751882532	0.087029617	0.184291751	-1.768691197	0.087794974	-0.100863064	-0.198084311	-1.811331959	-1.750112421	-0.691863307	-0.085791774	-1.72623123	-1.695803276	-0.202484345	-1.670624162	-1.827537232	-0.121294845	-1.877710878	0.307332613	-1.729328081	-1.78697073	0.148274789	0.164257356	-1.797965227	0.399062785	0.227489529	-1.692097076	0.271222981	-1.639084814	-1.684655504	0.232631698	0.252618054	-1.624998667	-1.684633254	0.046050505	-1.88880745	0.140169623	0.23157154	-0.966447282	0.004559229	0.157243231	-1.812990567	0.370469975
m_100009272	-0.504445808	-1.063096545	-0.876659205	-0.434069278	0.035683394	-0.62119532	-0.698132222	0.011162018	-0.538047831	-1.00357277	-0.882735584	0.151229419	-0.562283868	-0.665604687	0.80690963	-0.336852447	-0.699789961	0.003467678	-0.034127423	-0.87235985	-1.984599991	-0.293501868	0.333217332	-0.285280264	-0.360454308	-0.20690249	-0.86542932	-0.568788114	-1.139872507	-0.60386781	-0.55584738	-0.292580292	-0.106698347	-0.629774363	-0.422828236	-1.182235324	-0.16282539	-0.653332847	-0.275253705	-0.126323634	-0.590689778	-0.724948327	-0.002541782	-0.739910344	-0.566597402	-0.850756761	-0.384534814	-0.457664622
m_100009325	-0.440571565	0.3208671	0.464215323	0.049693642	-0.171378953	-0.032356283	-0.128008897	0.601832629	0.129288597	-0.059961896	0.428144847	-0.684948769	-0.292170675	-0.172640599	0.043628409	-0.197142663	0.403416811	-0.984898669	0.125831134	-0.00720531	0.028212042	-0.087080673	0.07466316	-0.202965027	-0.147486801	-0.111423744	0.04177578	-0.501360429	-0.137143425	0.563177471	0.481968542	0.30208512	0.276707709	0.743063305	-0.036168014	0.172080788	-0.531081441	0.666406572	0.254851246	0.77634991	-0.443475095	0.293489209	-0.43222446	0.204792611	-0.050558618	0.11294484	0.05180287	0.293200183
