	KMV_361	KMV_362	KMV_364	KMV_365	KMV_366	KMV_367	KMV_370	KMV_372	KMV_373	KMV_374	KMV_375	KMV_377	KMV_378	KMV_380	KMV_381	KMV_382	KMV_383	KMV_384	KMV_386	KMV_388	KMV_389	KMV_390	KMV_391	KMV_392	KMV_393	KMV_394	KMV_395	KMV_400	KMV_401	KMV_402	KMV_403	KMV_404	KMV_405	KMV_406	KMV_408	KMV_409	KMV_411	KMV_413	KMV_415	KMV_416	KMV_417	KMV_418	KMV_419	KMV_421	KMV_423	KMV_424	KMV_425	KMV_427	KMV_428	KMV_429	KMV_433	KMV_435	KMV_436	KMV_438	KMV_439	KMV_440	KMV_443	KMV_444	KMV_445	KMV_446	KMV_448	KMV_449	KMV_450	KMV_452	KMV_453	KMV_454	KMV_456	KMV_457	KMV_459	KMV_460
Otu000204	0	0	0	4.034269902	0	0	0	0	0	0	3.255048751	0	0	0	0	0	0	0	0	4.305004221	0	2.740240726	0	0	0	0	0	0	0	0	0	0	2.439564301	0	0	0	0	0	3.414383957	0	0	0	0	6.14306951	0	0	0	0	0	2.027480736	0	0	0	2.5360529	0	0	0	0	4.329717796	0	2.606219179	0	0	0	0	3.721932779	4.227317234	0	0	0
Otu000295	0	0	5.475028474	4.989558253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.173563579	0	0	0	0	0	0	0	2.963977331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.688055994	0	0	0	4.494317136	0	0	3.603171299	4.548436625	0	0	0	0	0	0	3.482605282	0	0	0	0	0	0	0	0	0
Otu000114	0	0	0	0	0	0	0	0	2.804884553	0	0	0	0	0	0	0	0	0	0	0	0	5.988684687	0	0	0	0	0	0	0	0	3.924517728	0	5.185796394	0	0	0	0	0	3.414383957	0	0	3.829429375	0	0	0	3.30580843	0	0	0	0	2.930267379	0	0	3.169925001	0	0	0	0	0	0	3.109960212	0	0	0	0	0	0	0	0	0
Otu000274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.427124782	0	0	0	0	0	3.628031223	0	0	3.859324912	0	0	0	0	6.779306182	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3917542	0	0	0	0	3.277337944	0	0	0	3.988220085	3.169925001	0	0	0	0	3.780189712	0	2.606219179	0	0	0	0	0	0	0	0	1.941447818
Otu000445	0	5.672425342	0	4.034269902	0	0	2.726390393	0	0	5.537747862	2.39876196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.963977331	0	0	2.439564301	0	0	4.131665668	0	0	2.543723003	0	3.201119623	2.434371046	0	0	0	0	0	5.770073906	3.277337944	3.734188509	2.930267379	0	0	3.169925001	0	3.763264573	0	2.897552731	0	4.165843825	0	0	0	4.721411524	0	2.827323338	0	0	0	0
Otu000819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.350033433	0	0	0	0	0	0	0	0	0	1.378511623	0	0	0	0	0	0	2.606219179	0	0	0	0	0	7.358612237	2.172734535	0	0
Otu000194	0	0	0	3.734188509	0	0	0	0	0	0	2.39876196	3.569195185	0	0	0	3.492674911	0	0	0	1.88008409	3.109960212	0	0	0	0	0	0	0	0	6.109093287	0	0	2.439564301	0	0	0	0	3.914995645	4.906193473	0	0	0	3.266140317	3.201119623	0	1.688055994	5.022193036	0	3.277337944	0	2.930267379	0	0	2.887525271	0	0	0	0	0	0	3.109960212	0	0	0	0	0	0	3.526859546	0	1.941447818
Otu000240	0	0	3.043760386	0	3.119739244	2.482114093	0	3.190627707	2.804884553	0	2.39876196	0	0	0	3.071660985	4.989558253	0	0	0	3.176784783	3.109960212	3.926430782	0	0	0	0	0	0	0	0	0	0	2.439564301	0	0	0	0	0	2.543723003	3.485952495	0	0	3.266140317	2.350033433	0	3.598259323	0	0	0	0	0	0	0	3.40599236	4.286771649	0	0	0	0	0	0	4.200951897	1.764720469	3.479267335	0	0	3.540808171	2.172734535	0	0
Otu000258	0	0	0	0	0	0	0	0	0	0	3.255048751	0	0	0	0	0	0	0	0	5.622267773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.444784843	0	0	0	0	0	0	0	0	0	0	0	4.744508356	2.8815524	0	0	0	5.541129122	0	0	0	3.016531724	0	0	2.740240726
Otu000357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.993261705	0	0	0	0	0	0
Otu000496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.211707326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.949534933	0	0	0	0	0	0	0	0	0	0	0	0	4.876212135	0	0	3.251374815
Otu000893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.376448084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.73492076	0	0	0	0	0	0	0
Otu001164	0	2.584962501	3.953521681	0	0	0	2.726390393	4.666202349	0	0	4.950213163	0	0	0	0	0	0	4.055282436	0	0	0	3.926430782	0	0	5.120342973	2.804884553	0	4.821339151	0	0	3.016531724	0	3.835351761	0	0	4.688929405	0	0	0	0	0	0	3.266140317	0	0	0	0	0	0	0	0	2.804884553	0	0	0	2.865781896	0	0	0	5.125085065	0	0	0	0	4.189142917	4.666202349	0	0	0	0
Otu001204	0	0	0	4.494317136	0	0	2.726390393	0	4.641089092	4.568474378	0	3.569195185	4.73557772	0	0	0	0	0	0	3.551375813	0	0	0	0	0	0	5.125085065	0	0	0	0	5.149046272	0	0	0	4.131665668	3.266140317	0	2.543723003	0	3.201119623	0	0	2.350033433	3.576396577	0	0	0	0	3.734188509	0	0	0	0	0	0	0	0	4.726706284	0	0	0	0	3.479267335	3.266140317	2.827323338	0	0	0	0
Otu001324	0	0	0	0	0	0	0	5.380258671	0	0	0	0	4.177440834	0	3.983204757	0	0	0	0	1.88008409	4.023891876	2.740240726	0	0	0	3.697779146	0	0	4.406129831	2.963977331	0	0	0	0	0	0	0	0	3.953521681	0	0	0	5.149046272	2.350033433	3.576396577	4.049243519	0	4.237039197	0	0	0	0	0	0	0	0	0	0	0	6.104265575	0	0	2.535098184	0	0	0	0	3.526859546	0	0
Otu000405	0	0	0	0	0	0	0	3.190627707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.536623875	0	0	4.189142917	0	0	0	4.065919631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.226193221
Otu001418	0	0	3.953521681	0	0	0	4.158169978	0	4.24519686	0	0	4.50710518	3.255048751	2.989946335	0	0	0	3.139551352	0	0	0	0	4.24519686	0	0	0	3.244061423	0	0	0	4.477456875	2.981222793	0	0	0	0	5.462819554	0	3.414383957	0	0	0	0	2.350033433	4.120471603	0	0	0	4.200951897	0	0	0	0	2.5360529	3.358854664	0	0	0	0	3.244061423	0	0	0	0	5.9388698	0	0	0	4.700439718	0
Otu000163	0	0	0	0	0	2.482114093	0	4.109374151	0	0	0	0	0	0	0	0	0	0	8.702970319	0	0	0	0	4.683211247	0	0	0	0	0	0	0	0	0	4.537434131	0	0	0	0	0	3.485952495	0	0	3.266140317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000197	0	0	0	2.838719093	0	0	0	0	0	0	0	0	0	0	4.537434131	2.615464589	0	3.139551352	0	3.176784783	0	3.251374815	3.697779146	0	0	0	0	0	0	2.963977331	0	3.886852842	0	0	5.262402246	0	0	3.914995645	0	0	0	0	0	0	0	0	0	0	0	0	2.930267379	0	3.603171299	0	0	2.865781896	0	3.797347749	0	0	0	0	4.774992415	0	0	0	3.016531724	2.172734535	0	3.251374815
Otu000209	0	0	6.04913827	2.838719093	0	0	0	4.109374151	5.61188622	0	0	0	0	3.896164189	3.071660985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.300058915	3.071660985	0	0	0	0	0	3.485952495	0	0	0	3.732820767	0	1.688055994	0	0	0	3.354842717	0	0	0	1.378511623	0	0	0	0	0	0	1.82559404	0	0	3.479267335	0	0	0	0	0	4.568474378
Otu000273	0	4	0	0	0	0	0	5.85575477	0	0	0	0	0	0	5.506032031	0	0	0	0	0	0	0	6.683646032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.271858645	0	0	0	4.721411524	0	0	2.184629194	0	0	0
Otu000766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.951406876	0	0	0	0	0	0	0	0	0	3.300058915	0	0	0	0	0	0	4.027341849	5.078391452	4.525218957	0	3.201119623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.540808171	0	0	6.112321025
Otu000293	0	5.169925001	0	2.838719093	0	2.482114093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.446707378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.982411585	0	0	0	0	0	0	5.592280449	0	0	2.027480736	0	0	0	0	0	0	0	0	5.037695581	0	3.109960212	3.277337944	0	0	0	0	0	0	0	0
Otu000341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.747498523	0	2.69253452	0	0	0	0	0	0	0	2.238013991	4.897240426	0	0	0	0	0	0	0	0	0	0	0	4.26998188	0	6.153307573	0	0
Otu000688	0	2.584962501	0	0	3.119739244	0	0	0	0	0	0	0	0	0	4.936856017	2.615464589	0	0	0	0	0	0	3.697779146	0	0	0	0	0	4.406129831	0	3.016531724	0	2.439564301	0	6.243485441	0	0	3.914995645	2.543723003	0	0	2.434371046	0	0	0	1.688055994	0	0	0	2.027480736	2.930267379	5.423449347	0	0	0	0	0	4.744508356	4.329717796	0	0	0	0	0	3.266140317	3.721932779	2.184629194	0	0	0
Otu000334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.034269902	0	0	0	1.88008409	0	3.251374815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.652749734	0	0	0	0	0	0	0	0	0	0	0	4.3831893	0	4.291851102	4.44625623	0	5.275597458	0	0	0	0	2.606219179	0	0	0	0	0	0	3.526859546	0	1.941447818
Otu000779	0	0	3.953521681	2.027480736	0	0	0	3.190627707	0	0	3.255048751	0	0	4.448460501	0	0	0	0	0	0	4.023891876	6.226193221	0	0	2.955453561	0	0	0	0	0	0	0	0	0	0	0	0	0	4.652749734	0	0	0	0	0	0	0	0	0	0	0	0	0	3.076378531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000909	0	0	0	0	0	0	0	0	0	0	0	0	3.255048751	0	0	0	0	0	5.837433045	0	4.978852343	0	4.951406876	0	0	0	0	0	0	0	4.876212135	0	0	4.936856017	0	0	3.266140317	0	0	0	0	0	0	0	0	0	0	4.237039197	0	0	0	0	0	0	6.040340464	3.763264573	0	3.797347749	5.510518515	0	0	0	0	0	3.266140317	2.827323338	0	0	0	0
Otu001222	0	4	0	0	4.589579129	0	0	0	0	0	4.950213163	0	0	2.989946335	0	0	0	0	0	0	4.023891876	0	2.804884553	0	0	0	0	4.26166757	3.472619051	2.963977331	0	0	0	0	0	0	4.189142917	3.007599816	0	2.60929183	0	0	3.266140317	0	0	1.688055994	0	0	0	0	0	2.804884553	0	0	0	0	0	0	0	6.79661711	0	0	0	0	0	2.827323338	3.540808171	0	0	0
Otu000057	0	0	0	0	0	0	0	0	0	0	0	7.038203308	0	0	0	0	0	4.055282436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.971543554	0
Otu000316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.39319792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.972692654	0	0	0	0	0	0	0	0	0	0	0	0	0	5.922414874	0	0
Otu000339	0	0	3.043760386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.797513759	0	2.740240726	0	0	0	0	0	0	0	0	0	0	0	0	4.299507612	0	0	0	0	0	3.201119623	0	0	0	0	0	0	0	0	2.838719093	4.3831893	0	0	4.087462841	0	0	0	0	0	0	1.82559404	0	3.404947544	0	0	0	4.690567673	0	0	0
Otu000561	0	3.459431619	3.043760386	0	4.034269902	3.346859325	2.726390393	0	0	0	2.39876196	0	0	4.448460501	3.071660985	3.492674911	0	0	0	0	0	0	2.804884553	0	0	3.697779146	0	0	0	0	0	0	0	3.071660985	0	0	5.149046272	0	0	4.728475871	0	0	0	0	0	1.688055994	0	0	3.277337944	2.027480736	0	0	2.238013991	0	0	0	0	0	2.8815524	5.125085065	0	0	2.535098184	0	0	2.827323338	2.184629194	0	3.222392421	1.941447818
Otu000752	0	2.584962501	3.043760386	2.027480736	0	0	0	0	2.804884553	4.568474378	4.177440834	0	0	0	3.983204757	3.492674911	0	0	0	1.88008409	3.109960212	3.628031223	2.804884553	0	0	3.697779146	0	3.334984248	0	0	0	2.981222793	0	0	0	0	0	0	0	0	0	3.829429375	0	0	2.69253452	0	0	0	0	2.838719093	0	4.951406876	0	2.070389328	0	0	0	0	3.780189712	3.244061423	0	0	0	0	3.266140317	0	2.184629194	0	0	0
Otu000145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88008409	0	0	4.951406876	0	0	3.697779146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.790113756	1.82559404	0	0	0	4.189142917	4.26998188	0	2.172734535	0	0
Otu000236	0	0	0	0	0	3.346859325	2.726390393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.027341849	0	0	3.266140317	0	0	0	0	0	0	0	0	0	0	5.044394119	6.68442396	0	0	0	2.8815524	0	0	3.277337944	1.764720469	0	0	0	0	0	0	0
Otu000246	0	0	0	4.034269902	0	0	0	0	4.24519686	0	0	0	0	0	0	0	0	0	0	0	0	0	3.697779146	3.738300805	0	0	4.723762163	0	0	0	0	3.886852842	0	0	0	0	3.266140317	0	0	2.60929183	0	0	0	0	0	0	0	0	0	0	0	0	3.076378531	3.40599236	0	0	3.97323309	0	0	0	2.606219179	0	4.642748661	0	0	0	0	2.172734535	0	1.941447818
Otu000347	0	0	0	4.282553857	0	0	0	4.109374151	0	0	0	0	0	0	0	0	0	0	0	0	0	2.740240726	0	0	0	0	0	0	4.406129831	0	0	0	3.300058915	0	0	0	0	0	0	0	0	0	0	3.732820767	0	4.230954435	0	0	0	0	0	0	3.603171299	2.5360529	0	2.865781896	3.97323309	0	0	0	4.023891876	0	0	0	0	0	0	2.172734535	3.222392421	0
Otu000776	0	0	0	0	0	0	4.862445819	0	0	0	4.483333489	3.569195185	0	0	0	0	0	3.139551352	0	0	0	3.251374815	0	0	0	0	4.723762163	0	0	0	0	3.886852842	0	0	0	0	0	0	0	0	0	0	3.266140317	3.201119623	0	0	0	0	0	0	4.3831893	0	0	0	4.846883286	0	0	0	2.8815524	0	3.482605282	0	2.535098184	0	0	3.721932779	0	0	4.700439718	0
Otu000999	4.649407693	5.930737338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.109960212	0	0	0	0	0	0	0	0	0	3.924517728	0	0	0	4.299507612	0	0	0	3.953521681	0	0	0	0	3.732820767	3.576396577	0	0	0	0	0	0	5.92790213	0	0	0	0	0	0	0	0	0	0	0	0	3.266140317	0	0	3.003160341	0	0
Otu000143	0	0	0	0	0	4.581096904	0	0	0	0	0	0	0	0	0	0	0	0	3.613054808	3.176784783	5.291601309	0	2.804884553	0	0	2.804884553	0	3.334984248	0	0	0	0	0	0	0	0	4.189142917	3.007599816	0	0	3.201119623	0	0	2.350033433	0	2.444784843	0	0	0	3.734188509	0	0	0	0	5.249332964	0	4.926557629	0	2.8815524	0	0	0	0	4.020451209	0	0	0	0	0	1.941447818
Otu000289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.492674911	0	0	0	0	0	2.740240726	0	0	3.859324912	0	0	0	0	0	0	0	0	0	0	0	0	0	2.543723003	0	0	0	0	0	0	0	0	0	0	2.838719093	0	0	3.076378531	2.887525271	0	0	0	0	0	0	2.606219179	0	1.764720469	0	0	5.804209739	2.184629194	4.861467873	4.700439718	0
Otu000319	0	0	0	2.027480736	0	0	0	0	0	0	0	0	0	0	0	2.615464589	0	0	0	0	0	1.941447818	0	0	0	2.804884553	0	0	0	0	0	0	0	0	0	0	0	0	3.414383957	0	0	0	0	0	0	3.30580843	4.065919631	0	0	0	0	0	3.603171299	4.44625623	0	0	0	2.897552731	0	0	4.578984792	0	0	0	0	0	0	2.172734535	0	0
Otu000322	0	0	0	2.838719093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.116079322	0	0	0	0	0	0	0	0	0	5.403346606	0	0	0	2.60929183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.109960212	0	0	0	5.462819554	0	0	0	0	0
Otu000366	0	0	0	0	0	0	0	0	0	0	0	3.569195185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.715470867	0	0	0	0	0	0	0	4.724939034	0	0	0	0	0	0	0	0	0
Otu000191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.252121154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.161186664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.83643799	0	0
